Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
7484	WNT9B	Secreted	CH0042	FZD3;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03874
7484	WNT9B	Secreted	CH0043	FZD4;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03875
7484	WNT9B	Secreted	CH0044	FZD5;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147;18509025		LR03876
7484	WNT9B	Secreted	CH0045	FZD6;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03877
7484	WNT9B	Secreted	CH0046	FZD7;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03878
7484	WNT9B	Secreted	CH0047	FZD8;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03879
7484	WNT9B	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	20093360;23209147		LR03880
124220	ZG16B	Secreted	CH0032	CXCR4;TLR2	Membrane	Cytokine-cytokine receptor interaction		20802527		LR03881
CH0131	CRLF1;CLCF1	Secreted	CH0136	CNTFR;LIFR;IL6ST	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction	10966616;11285233;11294841	HPMR	LR03882
CH0133	IGHG1;IGLC1	Membrane	2213	FCGR2B	Membrane	Cell adhesion		10623521		LR03883
CH0133	IGHG1;IGLC1	Membrane	2215	FCGR3B	Membrane	Cell adhesion		10917521		LR03884
CH0134	IL23A;IL12B	Secreted	CH0069	IL23R;IL12RB1	Membrane	Cytokine-cytokine receptor interaction	hsa05200:Pathways in cancer;hsa04630:Jak-STAT signaling pathway	12023369		LR03885
CH0132	GP5;GP9	Membrane	CH0137	GP1BA;GP1BB	Membrane	Cell adhesion		19286885		LR03886
CH0135	IL27;IL12A	Secreted	CH0138	IL27RA;IL12RB2	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction;hsa04630:Jak-STAT signaling pathway	24743305	DLRP	LR03887
268	AMH	Secreted	CH0139	AMHR2;BMPR1B	Membrane	Secreted protein to receptor interaction		22710174	CellphoneDB	LR03888
8200	GDF5	Secreted	CH0140	BMPR1A;ACVR2A	Membrane	Cytokine-cytokine receptor interaction		22710174	CellphoneDB	LR03889
151449	GDF7	Secreted	CH0141	BMPR1A;ACVR2B	Membrane	Cytokine-cytokine receptor interaction		22710174	CellphoneDB	LR03890
3133	HLA-E	Membrane	CH0142	KLRD1;KLRC1	Membrane	Cell adhesion		28484462;15728498;9486650;24223577	HPMR;CellphoneDB	LR03891
3133	HLA-E	Membrane	CH0143	KLRD1;KLRC2	Membrane	Cell adhesion		28484462;15728498;9486650;24223577	HPMR;CellphoneDB	LR03892
3133	HLA-E	Membrane	CH0144	KLRD1;KLRC3	Membrane	Cell adhesion		28484462;15728498;9486650;24223577	CellphoneDB	LR03893
83729	INHBE	Secreted	92	ACVR2A	Membrane	Secreted protein to receptor interaction		22710174	CellphoneDB	LR03894
3626	INHBC	Secreted	92	ACVR2A	Membrane	Secreted protein to receptor interaction		22710174	CellphoneDB	LR03895
6362	CCL18	Secreted	1237	CCR8	Membrane	Cytokine-cytokine receptor interaction		24218476	CellphoneDB	LR03896
3133	HLA-E	Membrane	22914	KLRK1	Membrane	Cell adhesion		24223577;9486650;14734748;9886400;9815261	HPMR;CellphoneDB	LR03897
3626	INHBC	Secreted	93	ACVR2B	Membrane	Secreted protein to receptor interaction		22710174	CellphoneDB	LR03898
83729	INHBE	Secreted	93	ACVR2B	Membrane	Secreted protein to receptor interaction		22710174	CellphoneDB	LR03899
7474	WNT5A	Secreted	7976	FZD3	Membrane	Secreted protein to receptor interaction		24032637	CellphoneDB	LR03900
10004	NAALADL1	Membrane	10225	CD96	Membrane	Cell adhesion		32589946		LR07663
1004	CDH6	Membrane	1272	CNTN1	Membrane	Cell adhesion		32589946		LR07664
1004	CDH6	Membrane	5738	PTGFRN	Membrane	Cell adhesion		32589946		LR07665
1007	CDH9	Membrane	11119	BTN3A1	Membrane	Cell adhesion		32589946		LR07666
10082	GPC6	Membrane	53834	FGFRL1	Membrane	Cell adhesion		32589946		LR07667
1012	CDH13	Membrane	4685	NCAM2	Membrane	Cell adhesion		32589946		LR07668
10384	BTN3A3	Membrane	94030	LRRC4B	Membrane	Cell adhesion		32589946		LR07669
10446	LRRN2	Membrane	114908	TMEM123	Membrane	Cell adhesion		32589946		LR07670
10461	MERTK	Membrane	150084	IGSF5	Membrane	Cell adhesion		32589946		LR07671
1048	CEACAM5	Membrane	1048	CEACAM5	Membrane	Cell adhesion		32589946		LR07672
1048	CEACAM5	Membrane	1084	CEACAM3	Membrane	Cell adhesion		32589946		LR07673
1048	CEACAM5	Membrane	1087	CEACAM7	Membrane	Cell adhesion		32589946		LR07674
1048	CEACAM5	Membrane	1088	CEACAM8	Membrane	Cell adhesion		32589946		LR07675
1048	CEACAM5	Membrane	7804	LRP8	Membrane	Cell adhesion		32589946		LR07676
10505	SEMA4F	Membrane	64115	C10orf54	Membrane	Cell adhesion		32589946		LR07677
10509	SEMA4B	Membrane	23654	PLXNB2	Membrane	Cell adhesion	hsa04360:Axon guidance	32589946		LR07678
10618	TGOLN2	Membrane	11119	BTN3A1	Membrane	Cell adhesion		32589946		LR07679
10699	CORIN	Membrane	55243	KIRREL	Membrane	Cell adhesion		32589946		LR07680
10699	CORIN	Membrane	57689	LRRC4C	Membrane	Cell adhesion		32589946		LR07681
10752	CHL1	Membrane	140885	SIRPA	Membrane	Cell adhesion		32589946		LR07682
10752	CHL1	Membrane	54972	TMEM132A	Membrane	Cell adhesion		32589946		LR07683
1084	CEACAM3	Membrane	1087	CEACAM7	Membrane	Cell adhesion		32589946		LR07684
1084	CEACAM3	Membrane	5789	PTPRD	Membrane	Cell adhesion		32589946		LR07685
10859	LILRB1	Membrane	353514	LILRA5	Membrane	Cell adhesion		32589946		LR07686
1087	CEACAM7	Membrane	4680	CEACAM6	Membrane	Cell adhesion		32589946		LR07687
10871	CD300C	Membrane	150084	IGSF5	Membrane	Cell adhesion		32589946		LR07688
10871	CD300C	Membrane	22854	NTNG1	Membrane	Cell adhesion		32589946		LR07689
1088	CEACAM8	Membrane	10385	BTN2A2	Membrane	Cell adhesion		32589946		LR07690
1088	CEACAM8	Membrane	5800	PTPRO	Membrane	Cell adhesion		32589946		LR07691
1088	CEACAM8	Membrane	6975	TECTB	Membrane	Cell adhesion		32589946		LR07692
11024	LILRA1	Membrane	11024	LILRA1	Membrane	Cell adhesion		32589946		LR07693
11024	LILRA1	Membrane	342510	CD300E	Membrane	Cell adhesion		32589946		LR07694
11024	LILRA1	Membrane	81831	NETO2	Membrane	Cell adhesion		32589946		LR07695
11025	LILRB3	Membrane	259215	LY6G6F	Membrane	Cell adhesion		32589946		LR07696
11026	LILRA3	Membrane	22997	IGSF9B	Membrane	Cell adhesion		32589946		LR07697
11026	LILRA3	Membrane	81831	NETO2	Membrane	Cell adhesion		32589946		LR07698
11061	LECT1	Secreted	5789	PTPRD	Membrane	Secreted protein to receptor interaction		32589946		LR07699
11118	BTN3A2	Membrane	94030	LRRC4B	Membrane	Cell adhesion		32589946		LR07700
11119	BTN3A1	Membrane	391123	VSIG8	Membrane	Cell adhesion		32589946		LR07701
11119	BTN3A1	Membrane	57689	LRRC4C	Membrane	Cell adhesion		32589946		LR07702
11119	BTN3A1	Membrane	94030	LRRC4B	Membrane	Cell adhesion		32589946		LR07703
11120	BTN2A1	Membrane	148109	FAM187B	Membrane	Cell adhesion		32589946		LR07704
11122	PTPRT	Membrane	11122	PTPRT	Membrane	Cell adhesion		32589946		LR07705
11141	IL1RAPL1	Membrane	284021	MILR1	Membrane	Cell adhesion		32589946		LR07706
11141	IL1RAPL1	Membrane	53942	CNTN5	Membrane	Cell adhesion		32589946		LR07707
11141	IL1RAPL1	Membrane	89858	SIGLEC12	Membrane	Cell adhesion		32589946		LR07708
11148	HHLA2	Membrane	342865	VSTM2B	Membrane	Cell adhesion		32589946		LR07709
11148	HHLA2	Membrane	391123	VSIG8	Membrane	Cell adhesion		32589946		LR07710
11314	CD300A	Membrane	150084	IGSF5	Membrane	Cell adhesion		32589946		LR07711
11326	VSIG4	Membrane	57292	KIR2DL5A	Membrane	Cell adhesion		32589946		LR07712
114798	SLITRK1	Secreted	2028	ENPEP	Membrane	Secreted protein to receptor interaction		32589946		LR07713
114798	SLITRK1	Secreted	4982	TNFRSF11B	Membrane	Secreted protein to receptor interaction		32589946		LR07714
114798	SLITRK1	Secreted	5789	PTPRD	Membrane	Secreted protein to receptor interaction		32589946		LR07715
114798	SLITRK1	Secreted	5802	PTPRS	Membrane	Secreted protein to receptor interaction		32589946		LR07716
114836	SLAMF6	Membrane	114836	SLAMF6	Membrane	Cell adhesion		32589946		LR07717
115350	FCRL1	Membrane	391123	VSIG8	Membrane	Cell adhesion		32589946		LR07718
1230	CCR1	Membrane	4155	MBP	Membrane	Cell adhesion		28298427		LR07719
1230	CCR1	Membrane	5621	PRNP	Membrane	Cell adhesion		28298427		LR07720
1233	CCR4	Membrane	887	CCKBR	Membrane	Cell adhesion		23023127		LR07721
124599	CD300LB	Membrane	440699	LRRC52	Membrane	Cell adhesion		32589946		LR07722
125931	CEACAM20	Membrane	391123	VSIG8	Membrane	Cell adhesion		32589946		LR07723
1271	CNTFR	Membrane	11006	LILRB4	Membrane	Cell adhesion		32589946		LR07724
1272	CNTN1	Membrane	10752	CHL1	Membrane	Cell adhesion		32589946		LR07725
1272	CNTN1	Membrane	149233	IL23R	Membrane	Cell adhesion		32589946		LR07726
1272	CNTN1	Membrane	2217	FCGRT	Membrane	Cell adhesion		32589946		LR07727
1272	CNTN1	Membrane	23114	NFASC	Membrane	Cell adhesion	hsa04514:Cell adhesion molecules (CAMs)	32589946		LR07728
1272	CNTN1	Membrane	56129	PCDHB7	Membrane	Cell adhesion		32589946		LR07729
1272	CNTN1	Membrane	6445	SGCG	Membrane	Cell adhesion		32589946		LR07730
135	ADORA2A	Membrane	2861	GPR37	Membrane	Cell adhesion		28298427		LR07731
1380	CR2	Membrane	286676	ILDR1	Membrane	Cell adhesion		32589946		LR07732
140885	SIRPA	Membrane	201633	TIGIT	Membrane	Cell adhesion		32589946		LR07733
1436	CSF1R	Membrane	259215	LY6G6F	Membrane	Cell adhesion		32589946		LR07734
1436	CSF1R	Membrane	283659	PRTG	Membrane	Cell adhesion		32589946		LR07735
1436	CSF1R	Membrane	7010	TEK	Membrane	Cell adhesion		32589946		LR07736
1439	CSF2RB	Membrane	387597	ILDR2	Membrane	Cell adhesion		32589946		LR07737
143903	LAYN	Membrane	259215	LY6G6F	Membrane	Cell adhesion		32589946		LR07738
1441	CSF3R	Membrane	51744	CD244	Membrane	Cell adhesion		32589946		LR07739
1441	CSF3R	Membrane	84966	IGSF21	Membrane	Cell adhesion		32589946		LR07740
146722	CD300LF	Membrane	150084	IGSF5	Membrane	Cell adhesion		32589946		LR07741
1493	CTLA4	Membrane	221786	FAM200A	Membrane	Cell adhesion		32589946		LR07742
1493	CTLA4	Membrane	23559	WBP1	Membrane	Cell adhesion		32589946		LR07743
1493	CTLA4	Membrane	8641	PCDHGB4	Membrane	Cell adhesion		32589946		LR07744
152330	CNTN4	Secreted	206338	AQPEP	Membrane	Secreted protein to receptor interaction		32589946		LR07745
152330	CNTN4	Secreted	333	APLP1	Membrane	Secreted protein to receptor interaction		32589946		LR07746
152330	CNTN4	Secreted	351	APP	Membrane	Secreted protein to receptor interaction		32589946		LR07747
152404	IGSF11	Membrane	154790	CLEC2L	Membrane	Cell adhesion		32589946		LR07748
152404	IGSF11	Membrane	255324	EPGN	Membrane	Cell adhesion		32589946		LR07749
154	ADRB2	Membrane	10971	YWHAQ	Membrane	Cell adhesion		25402006		LR07750
154	ADRB2	Membrane	11343	MGLL	Membrane	Cell adhesion		28298427		LR07751
154	ADRB2	Membrane	2861	GPR37	Membrane	Cell adhesion		24561123		LR07752
154	ADRB2	Membrane	3190	HNRNPK	Membrane	Cell adhesion		23798571;25402006		LR07753
154	ADRB2	Membrane	4155	MBP	Membrane	Cell adhesion		28298427		LR07754
154	ADRB2	Membrane	4340	MOG	Membrane	Cell adhesion		23023127		LR07755
154	ADRB2	Membrane	5621	PRNP	Membrane	Cell adhesion		28298427		LR07756
154	ADRB2	Membrane	79581	SLC52A2	Membrane	Cell adhesion		24561123		LR07757
154	ADRB2	Membrane	887	CCKBR	Membrane	Cell adhesion		24561123;23023127		LR07758
154	ADRB2	Membrane	91304	TMEM259	Membrane	Cell adhesion		23798571		LR07759
154	ADRB2	Membrane	9218	VAPA	Membrane	Cell adhesion		24561123		LR07760
1605	DAG1	Membrane	1947	EFNB1	Membrane	Cell adhesion		32589946		LR07761
1605	DAG1	Membrane	51669	SARAF	Membrane	Cell adhesion		32589946		LR07762
177	AGER	Membrane	161198	CLEC14A	Membrane	Cell adhesion		32589946		LR07763
1813	DRD2	Membrane	801	CALM1	Membrane	Cell adhesion		19632986		LR07764
1813	DRD2	Membrane	805	CALM2	Membrane	Cell adhesion		19632986		LR07765
1813	DRD2	Membrane	808	CALM3	Membrane	Cell adhesion		19632986		LR07766
1813	DRD2	Membrane	887	CCKBR	Membrane	Cell adhesion		23023127		LR07767
1825	DSC3	Membrane	56253	CRTAM	Membrane	Cell adhesion		32589946		LR07768
1826	DSCAM	Membrane	1826	DSCAM	Membrane	Cell adhesion		32589946		LR07769
1828	DSG1	Membrane	2324	FLT4	Membrane	Cell adhesion		32589946		LR07770
1839	HBEGF	Membrane	4340	MOG	Membrane	Cell adhesion		32589946		LR07771
185	AGTR1	Membrane	10971	YWHAQ	Membrane	Cell adhesion		25402006		LR07772
185	AGTR1	Membrane	253782	CERS6	Membrane	Cell adhesion		28298427		LR07773
185	AGTR1	Membrane	481	ATP1B1	Membrane	Cell adhesion		28298427		LR07774
1896	EDA	Membrane	9173	IL1RL1	Membrane	Cell adhesion		32589946		LR07775
1947	EFNB1	Membrane	10003	NAALAD2	Membrane	Cell adhesion		32589946		LR07776
1947	EFNB1	Membrane	132884	EVC2	Membrane	Cell adhesion		32589946		LR07777
1947	EFNB1	Membrane	147409	DSG4	Membrane	Cell adhesion		32589946		LR07778
1947	EFNB1	Membrane	148109	FAM187B	Membrane	Cell adhesion		32589946		LR07779
1947	EFNB1	Membrane	2042	EPHA3	Membrane	Cell adhesion		32589946		LR07780
1947	EFNB1	Membrane	206338	AQPEP	Membrane	Cell adhesion		32589946		LR07781
1947	EFNB1	Membrane	29953	TRHDE	Membrane	Cell adhesion		32589946		LR07782
1947	EFNB1	Membrane	55600	ITLN1	Membrane	Cell adhesion		32589946		LR07783
1947	EFNB1	Membrane	89886	SLAMF9	Membrane	Cell adhesion		32589946		LR07784
1948	EFNB2	Membrane	115350	FCRL1	Membrane	Cell adhesion		32589946		LR07785
1948	EFNB2	Membrane	2042	EPHA3	Membrane	Cell adhesion		32589946		LR07786
1948	EFNB2	Membrane	2046	EPHA8	Membrane	Cell adhesion		32589946		LR07787
1948	EFNB2	Membrane	255809	C19orf38	Membrane	Cell adhesion		32589946		LR07788
1948	EFNB2	Membrane	284656	EPHA10	Membrane	Cell adhesion		32589946		LR07789
1948	EFNB2	Membrane	3808	KIR2DS3	Membrane	Cell adhesion		32589946		LR07790
1948	EFNB2	Membrane	79867	TCTN2	Membrane	Cell adhesion		32589946		LR07791
1949	EFNB3	Membrane	2042	EPHA3	Membrane	Cell adhesion		32589946		LR07792
1949	EFNB3	Membrane	255809	C19orf38	Membrane	Cell adhesion		32589946		LR07793
1949	EFNB3	Membrane	284656	EPHA10	Membrane	Cell adhesion		32589946		LR07794
1950	EGF	Secreted	4982	TNFRSF11B	Membrane	Secreted protein to receptor interaction		32589946		LR07795
2042	EPHA3	Membrane	11026	LILRA3	Membrane	Cell adhesion		32589946		LR07796
2042	EPHA3	Membrane	29126	CD274	Membrane	Cell adhesion		32589946		LR07797
2045	EPHA7	Membrane	29990	PILRB	Membrane	Cell adhesion		32589946		LR07798
2051	EPHB6	Membrane	2321	FLT1	Membrane	Cell adhesion		32589946		LR07799
206338	AQPEP	Membrane	391123	VSIG8	Membrane	Cell adhesion		32589946		LR07800
2066	ERBB4	Membrane	8788	DLK1	Membrane	Cell adhesion		32589946		LR07801
214	ALCAM	Membrane	214	ALCAM	Membrane	Cell adhesion		32589946		LR07802
2150	F2RL1	Membrane	488	ATP2A2	Membrane	Cell adhesion		28298427		LR07803
2150	F2RL1	Membrane	5621	PRNP	Membrane	Cell adhesion		25402006		LR07804
2152	F3	Membrane	79465	ULBP3	Membrane	Cell adhesion		32589946		LR07805
2204	FCAR	Membrane	391123	VSIG8	Membrane	Cell adhesion		32589946		LR07806
2204	FCAR	Membrane	8764	TNFRSF14	Membrane	Cell adhesion		32589946		LR07807
2205	FCER1A	Membrane	375033	PEAR1	Membrane	Cell adhesion		32589946		LR07808
2212	FCGR2A	Membrane	5133	PDCD1	Membrane	Cell adhesion		32589946		LR07809
221476	PI16	Secreted	27242	TNFRSF21	Membrane	Secreted protein to receptor interaction		32589946		LR07810
221476	PI16	Secreted	9848	MFAP3L	Membrane	Secreted protein to receptor interaction		32589946		LR07811
2215	FCGR3B	Membrane	60401	EDA2R	Membrane	Cell adhesion		32589946		LR07812
2217	FCGRT	Membrane	149345	SHISA4	Membrane	Cell adhesion		32589946		LR07813
2217	FCGRT	Membrane	342510	CD300E	Membrane	Cell adhesion		32589946		LR07814
2217	FCGRT	Membrane	79713	IGFLR1	Membrane	Cell adhesion		32589946		LR07815
2239	GPC4	Membrane	2264	FGFR4	Membrane	Cell adhesion		32589946		LR07816
2239	GPC4	Membrane	2321	FLT1	Membrane	Cell adhesion		32589946		LR07817
2239	GPC4	Membrane	4982	TNFRSF11B	Membrane	Cell adhesion		32589946		LR07818
2239	GPC4	Membrane	53834	FGFRL1	Membrane	Cell adhesion		32589946		LR07819
2239	GPC4	Membrane	57722	IGDCC4	Membrane	Cell adhesion		32589946		LR07820
2260	FGFR1	Membrane	9365	KL	Membrane	Cell adhesion		32589946		LR07821
2261	FGFR3	Membrane	26045	LRRTM2	Membrane	Cell adhesion		32589946		LR07822
2261	FGFR3	Membrane	9365	KL	Membrane	Cell adhesion		32589946		LR07823
2263	FGFR2	Membrane	10267	RAMP1	Membrane	Cell adhesion		32589946		LR07824
2263	FGFR2	Membrane	257194	NEGR1	Membrane	Cell adhesion		30059965		LR07825
2264	FGFR4	Membrane	10082	GPC6	Membrane	Cell adhesion		32589946		LR07826
2264	FGFR4	Membrane	284266	SIGLEC15	Membrane	Cell adhesion		32589946		LR07827
2264	FGFR4	Membrane	4162	MCAM	Membrane	Cell adhesion		32589946		LR07828
2264	FGFR4	Membrane	9365	KL	Membrane	Cell adhesion		32589946		LR07829
2264	FGFR4	Membrane	9369	NRXN3	Membrane	Cell adhesion		32589946		LR07830
2264	FGFR4	Membrane	9379	NRXN2	Membrane	Cell adhesion		32589946		LR07831
22854	NTNG1	Membrane	27181	SIGLEC8	Membrane	Cell adhesion		32589946		LR07832
23166	STAB1	Membrane	50863	NTM	Membrane	Cell adhesion		32589946		LR07833
2321	FLT1	Membrane	124599	CD300LB	Membrane	Cell adhesion		32589946		LR07834
2321	FLT1	Membrane	146722	CD300LF	Membrane	Cell adhesion		32589946		LR07835
2321	FLT1	Membrane	392617	ELFN1	Membrane	Cell adhesion		32589946		LR07836
2321	FLT1	Membrane	54209	TREM2	Membrane	Cell adhesion		32589946		LR07837
2321	FLT1	Membrane	8829	NRP1	Membrane	Cell adhesion		32589946		LR07838
2324	FLT4	Membrane	10859	LILRB1	Membrane	Cell adhesion		32589946		LR07839
2324	FLT4	Membrane	115350	FCRL1	Membrane	Cell adhesion		32589946		LR07840
2324	FLT4	Membrane	143662	MUC15	Membrane	Cell adhesion		32589946		LR07841
