Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
22423	Wnt8b	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07079
22423	Wnt8b	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07080
22423	Wnt8b	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07081
22423	Wnt8b	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07082
26360	Angptl2	Secreted	CM0036	Itga5;Itgb1	Membrane	Secreted protein to receptor interaction		24478758		LR07090
30924	Angptl3	Secreted	CM0020	Itgav;Itgb3	Membrane	Secreted protein to receptor interaction		11877390		LR07091
50498	Ebi3	Secreted	CM0065	Il27ra;Il6st	Membrane	Secreted protein to receptor interaction		25861977;12121660		LR07092
50706	Postn	Secreted	CM0020	Itgav;Itgb3	Membrane	Secreted protein to receptor interaction		26721738		LR07093
50706	Postn	Secreted	CM0046	Itgav;Itgb5	Membrane	Secreted protein to receptor interaction		26721738		LR07094
50929	Il22	Secreted	CM0007	Il22ra1;Il20rb	Membrane	Cytokine-cytokine receptor interaction	mmu04630:Jak-STAT signaling pathway	11035029		LR07095
50929	Il22	Secreted	CM0071	Il22ra1;Il10rb	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	10875937;58985;11035029;11564763	HPMR	LR07096
53603	Tslp	Secreted	CM0068	Il7r;Crlf2	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	11418668		LR07097
56708	Clcf1	Secreted	CM0012	Il6st;Lifr;Cntfr	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	11285233;10966616;11294841	HPMR	LR07100
57875	Angptl4	Secreted	CM0020	Itgav;Itgb3	Membrane	Secreted protein to receptor interaction		30049845		LR07101
57875	Angptl4	Secreted	CM0036	Itga5;Itgb1	Membrane	Secreted protein to receptor interaction		30049845		LR07102
58181	Il20	Secreted	CM0006	Il20ra;Il20rb	Membrane	Cytokine-cytokine receptor interaction	mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04060:Cytokine-cytokine receptor interaction	12974481;11163236;12351624;14580208;11564763	HPMR	LR07103
58181	Il20	Secreted	CM0007	Il22ra1;Il20rb	Membrane	Cytokine-cytokine receptor interaction	mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04060:Cytokine-cytokine receptor interaction	12974481;11163236;12351624;14580208;11564763	HPMR	LR07104
59027	Nampt	Secreted	CM0036	Itga5;Itgb1	Membrane	Secreted protein to receptor interaction		28490838		LR07105
60505	Il21	Secreted	CM0061	Il21r;Il2rg	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04659:Th17 cell differentiation	11418623	HPMR	LR07106
67374	Jam2	Membrane	CM0016	Itga3;Itgb1	Membrane	Cell adhesion		12070135		LR07107
67374	Jam2	Membrane	CM0028	Itgav;Itgb1	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs)	12070135		LR07108
68585	Rtn4	Membrane	CM0013	Cntn1;Cntnap1	Membrane	Cell adhesion		14592966		LR07109
72713	Angptl1	Secreted	CM0015	Itga1;Itgb1	Membrane	Secreted protein to receptor interaction		24478758		LR07111
76399	Il31	Secreted	CM0021	Il31ra;Osmr	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	25054142;15184896	HPMR	LR07112
77125	Il33	Secreted	CM0054	Il1rl1;Il1rap	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	18450470		LR07113
77777	Ulbp1	Membrane	CM0005	Klrk1;Hcst	Membrane	Cell adhesion		11513139;24223577		LR07114
83430	Il23a	Secreted	CM0073	Il23r;Il12rb1	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04659:Th17 cell differentiation	11114383;12023369;12671732;30995503	HPMR	LR07119
83961	Nrg4	Secreted	CM0030	Erbb2;Erbb4	Membrane	Secreted protein to receptor interaction	mmu04012:ErbB signaling pathway	10348342	IUPHAR	LR07120
93672	Il24	Secreted	CM0006	Il20ra;Il20rb	Membrane	Cytokine-cytokine receptor interaction	mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04060:Cytokine-cytokine receptor interaction	11564763;12974481;11706020	HPMR	LR07121
93672	Il24	Secreted	CM0007	Il22ra1;Il20rb	Membrane	Cytokine-cytokine receptor interaction	mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04060:Cytokine-cytokine receptor interaction	12974481;11564763	HPMR	LR07122
93735	Wnt16	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147		LR07123
93735	Wnt16	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07124
93735	Wnt16	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	23209147		LR07125
93735	Wnt16	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07126
93735	Wnt16	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07127
93735	Wnt16	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07128
93735	Wnt16	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07129
93735	Wnt16	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07130
93735	Wnt16	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07131
93735	Wnt16	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07132
93898	Cers1	Secreted	CM0042	Acvr1c;Acvr2b	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	17287255		LR07133
93898	Cers1	Secreted	CM0113	Acvr1b;Acvr2b	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	17287255		LR07134
93898	Cers1	Secreted	CM0117	Acvr1c;Acvr2a	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	17287255		LR07135
108151	Sema3d	Secreted	CM0002	Nrp1;Plxna4	Membrane	Secreted protein to receptor interaction	mmu04360:Axon guidance	27533782;19887479;26633812		LR07144
108151	Sema3d	Secreted	CM0003	Nrp2;Plxna3	Membrane	Secreted protein to receptor interaction		27533782		LR07145
108151	Sema3d	Secreted	CM0004	Nrp2;Plxna4	Membrane	Secreted protein to receptor interaction		27533782;19887479		LR07146
108151	Sema3d	Secreted	CM0089	Nrp2;Plxna1	Membrane	Secreted protein to receptor interaction		27533782		LR07147
108151	Sema3d	Secreted	CM0092	Nrp2;Plxna2	Membrane	Secreted protein to receptor interaction		27533782		LR07148
121021	Cspg4	Membrane	CM0008	Itga2;Itgb1	Membrane	Cell adhesion		30213051		LR07149
140806	Il25	Secreted	CM0040	Il17ra;Il17rb	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	25204502;18768888;19838198;11058597	HPMR	LR07150
211323	Nrg1	Secreted	CM0020	Itgav;Itgb3	Membrane	Secreted protein to receptor interaction		20682778		LR07151
211323	Nrg1	Secreted	CM0030	Erbb2;Erbb4	Membrane	Secreted protein to receptor interaction	mmu04012:ErbB signaling pathway	8062828;7514177;10537356;1350381;7721889;9565587	IUPHAR;HPMR;DLRP	LR07152
211323	Nrg1	Secreted	CM0032	Erbb2;Erbb3	Membrane	Secreted protein to receptor interaction	mmu04012:ErbB signaling pathway	7514177;11555649;7592681;8702572;9565587	IUPHAR;HPMR;DLRP	LR07153
214968	Sema6d	Membrane	CM0081	Plxna1;Kdr	Membrane	Cell adhesion		14977921;22325954	HPMR;CellphoneDB	LR07154
214968	Sema6d	Membrane	CM0090	Plxna1;Trem2	Membrane	Cell adhesion		14977921;22325954;27533782;26633812	HPMR	LR07155
216795	Wnt9a	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147		LR07158
216795	Wnt9a	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07159
216795	Wnt9a	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	23209147		LR07160
216795	Wnt9a	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07161
216795	Wnt9a	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07162
216795	Wnt9a	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07163
216795	Wnt9a	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07164
216795	Wnt9a	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07165
216795	Wnt9a	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07166
216795	Wnt9a	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07167
218877	Sema3g	Secreted	CM0003	Nrp2;Plxna3	Membrane	Secreted protein to receptor interaction		27533782		LR07168
218877	Sema3g	Secreted	CM0004	Nrp2;Plxna4	Membrane	Secreted protein to receptor interaction		27533782;19887479;26633812		LR07169
218877	Sema3g	Secreted	CM0089	Nrp2;Plxna1	Membrane	Secreted protein to receptor interaction		27533782		LR07170
218877	Sema3g	Secreted	CM0092	Nrp2;Plxna2	Membrane	Secreted protein to receptor interaction		27533782		LR07171
228770	Rspo4	Secreted	CM0082	Lgr5;Lrp6	Membrane	Secreted protein to receptor interaction		21727895		LR07179
228770	Rspo4	Secreted	CM0084	Lgr5;Lrp5	Membrane	Secreted protein to receptor interaction		21727895		LR07180
230405	Ifne	Secreted	CM0049	Ifnar1;Ifnar2	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	9208871	CellphoneDB	LR07181
234836	Il17c	Secreted	CM0039	Il17ra;Il17re	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	25204502		LR07182
238057	Gdf7	Secreted	CM0093	Bmpr1a;Bmpr2	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	26893264;16049014	HPMR;CellphoneDB	LR07183
238057	Gdf7	Secreted	CM0094	Bmpr1b;Bmpr2	Membrane	Secreted protein to receptor interaction	mmu04360:Axon guidance	26893264;27252362;16049014	HPMR;CellphoneDB	LR07184
238057	Gdf7	Secreted	CM0116	Bmpr1b;Acvr2a	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	26893264;27252362;16049014	HPMR;CellphoneDB	LR07185
238057	Gdf7	Secreted	CM0120	Bmpr1b;Acvr2b	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	26893264;27252362	CellphoneDB	LR07186
242316	Gdf6	Secreted	CM0093	Bmpr1a;Bmpr2	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	26893264;9525338;16049014	HPMR;CellphoneDB	LR07187
242316	Gdf6	Secreted	CM0094	Bmpr1b;Bmpr2	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	16049014;26893264;27252362;9525338	HPMR;CellphoneDB	LR07188
242316	Gdf6	Secreted	CM0116	Bmpr1b;Acvr2a	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	26893264;27252362	CellphoneDB	LR07189
242316	Gdf6	Secreted	CM0120	Bmpr1b;Acvr2b	Membrane	Secreted protein to receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	26893264;27252362	CellphoneDB	LR07190
242517	Ifna15	Secreted	CM0049	Ifnar1;Ifnar2	Membrane	Cytokine-cytokine receptor interaction	mmu05165:Human papillomavirus infection;mmu04060:Cytokine-cytokine receptor interaction;mmu05160:Hepatitis C	1834641;11698684;10395669;8969169;10339405;11888273;7932753;21856167	HPMR;DLRP	LR07191
257630	Il17f	Secreted	CM0038	Il17ra;Il17rc	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	25204502;19838198		LR07199
329244	Il19	Secreted	CM0006	Il20ra;Il20rb	Membrane	Cytokine-cytokine receptor interaction	mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04060:Cytokine-cytokine receptor interaction	12974481;11564763	HPMR	LR07201
330496	Ifnl2	Secreted	CM0026	Il10rb;Ifnlr1	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction	12469119	HPMR	LR07206
